"aktuelle Probe"	"17"
"Einspannlänge"	832.756	"mm"
"Messlänge"	"nicht bekannt"
"Probenbreite b0"	11.4	"mm"
"Probendicke a0"	0.2	"mm"
"Prüfgeschwindigkeit"	150	"mm/min"
"Vorkraft"	0.2	"N"
"Weg nach Bruch"	5	"mm"
"E-Modul"	1127.12	"N/mm²"
"Dehnung bei Fmax"	306.402	"%"
"Dehnung bei Bruch"	309.236	"%"
"obere Streckgrenze"	"nicht bekannt"
"Kraftmaximum"	37.9483	"N/mm²"
"Bruchkraft"	"nicht bekannt"
"Geschwindigkeit E-Modul"	1	"%L0/min"
"Datum"	"20.02.2008"
"Prüfzeit"	"Standardweg"	"Standardkraft"	"Dehnung"	"Traverse abs."
"s"	"mm"	"N"	"%"	"mm"
167.87	101.735	62.9983	127.169	886.91
167.89	101.75	62.9997	127.187	886.925
167.91	101.764	63.0064	127.205	886.939
167.93	101.777	63.0036	127.221	886.952
167.95	101.789	62.9972	127.236	886.964
167.97	101.801	63.0075	127.252	886.976
167.99	101.815	63.0017	127.269	886.99
168.01	101.83	63.0014	127.287	887.005
168.03	101.843	63.0092	127.304	887.018
168.05	101.855	63.0072	127.319	887.03
168.07	101.869	63.0033	127.336	887.044
168.09	101.883	63.0094	127.354	887.058
168.11	101.897	63.0053	127.371	887.072
168.13	101.91	63.0022	127.387	887.085
168.15	101.922	63.0116	127.402	887.097
168.17	101.935	63.0097	127.419	887.11
168.19	101.949	63.0066	127.436	887.124
168.21	101.963	63.0171	127.454	887.138
168.23	101.976	63.0172	127.47	887.151
168.25	101.989	63.013	127.486	887.164
168.27	102.002	63.0201	127.502	887.177
168.29	102.016	63.0222	127.52	887.191
168.31	102.03	63.0205	127.538	887.205
168.33	102.043	63.0276	127.554	887.218
168.35	102.056	63.0279	127.569	887.231
168.37	102.068	63.0273	127.586	887.243
168.39	102.083	63.0335	127.603	887.257
168.41	102.096	63.0282	127.62	887.271
168.43	102.109	63.028	127.637	887.284
168.45	102.122	63.0373	127.652	887.297
168.47	102.135	63.0345	127.669	887.31
168.49	102.15	63.0307	127.687	887.324
168.51	102.164	63.0387	127.705	887.339
168.53	102.177	63.0343	127.721	887.352
168.55	102.189	63.0282	127.736	887.364
168.57	102.201	63.031	127.752	887.376
168.59	102.215	63.0309	127.769	887.39
168.61	102.23	63.0249	127.787	887.405
168.63	102.243	63.0309	127.803	887.418
168.65	102.255	63.0296	127.819	887.43
168.67	102.269	63.0321	127.836	887.444
168.69	102.283	63.0363	127.854	887.458
168.71	102.297	63.0359	127.871	887.472
168.73	102.31	63.0363	127.887	887.485
168.75	102.322	63.0417	127.902	887.497
168.77	102.335	63.0382	127.919	887.51
168.79	102.349	63.0368	127.936	887.524
168.81	102.363	63.0487	127.954	887.538
168.83	102.376	63.0462	127.97	887.551
168.85	102.389	63.0436	127.986	887.564
168.87	102.402	63.0572	128.002	887.577
168.89	102.416	63.0542	128.02	887.591
168.91	102.43	63.0508	128.038	887.605
168.93	102.443	63.0561	128.054	887.618
168.95	102.456	63.0566	128.069	887.631
168.97	102.468	63.0487	128.085	887.643
168.99	102.482	63.0566	128.103	887.657
169.01	102.496	63.0528	128.12	887.671
169.03	102.509	63.052	128.137	887.684
169.05	102.522	63.0602	128.152	887.697
169.07	102.535	63.0588	128.169	887.71
169.09	102.55	63.0567	128.187	887.724
169.11	102.564	63.0639	128.205	887.739
169.13	102.577	63.0616	128.221	887.752
169.15	102.589	63.0584	128.236	887.764
169.17	102.601	63.0641	128.252	887.776
169.19	102.616	63.0642	128.269	887.791
169.21	102.63	63.0616	128.287	887.805
169.23	102.643	63.0707	128.304	887.818
169.25	102.655	63.0704	128.319	887.83
169.27	102.669	63.0721	128.336	887.844
169.29	102.683	63.0751	128.354	887.858
169.31	102.697	63.0761	128.371	887.872
169.33	102.71	63.0736	128.387	887.885
169.35	102.722	63.0772	128.402	887.897
169.37	102.735	63.0751	128.419	887.91
169.39	102.749	63.0744	128.436	887.924
169.41	102.763	63.0819	128.454	887.938
169.43	102.776	63.0801	128.47	887.951
169.45	102.789	63.0802	128.486	887.964
169.47	102.802	63.0877	128.502	887.977
169.49	102.816	63.0849	128.52	887.991
169.51	102.83	63.0837	128.538	888.005
169.53	102.843	63.089	128.554	888.018
169.55	102.856	63.0874	128.569	888.031
169.57	102.868	63.0837	128.586	888.043
169.59	102.882	63.0932	128.603	888.057
169.61	102.896	63.0888	128.62	888.071
169.63	102.909	63.0901	128.637	888.084
169.65	102.922	63.099	128.652	888.097
169.67	102.935	63.0997	128.669	888.11
169.69	102.949	63.0992	128.687	888.124
169.71	102.964	63.1033	128.705	888.139
169.73	102.977	63.1001	128.721	888.152
169.75	102.989	63.0954	128.736	888.164
169.77	103.001	63.0975	128.752	888.176
169.79	103.016	63.0957	128.769	888.19
169.81	103.03	63.0989	128.787	888.205
169.83	103.043	63.1048	128.804	888.218
169.85	103.055	63.1028	128.819	888.23
169.87	103.069	63.1053	128.836	888.244
169.89	103.083	63.1087	128.854	888.258
169.91	103.097	63.1039	128.871	888.272
169.93	103.11	63.1026	128.887	888.285
169.95	103.122	63.1114	128.902	888.297
169.97	103.135	63.1087	128.919	888.31
169.99	103.149	63.108	128.936	888.324
170.01	103.163	63.118	128.954	888.338
170.03	103.176	63.1164	128.97	888.351
170.05	103.189	63.1163	128.986	888.364
170.07	103.202	63.125	129.002	888.377
170.09	103.216	63.1246	129.02	888.391
170.11	103.23	63.1254	129.038	888.405
170.13	103.243	63.1315	129.054	888.418
170.15	103.256	63.1312	129.069	888.431
170.17	103.268	63.1279	129.086	888.443
170.19	103.283	63.1359	129.103	888.458
170.21	103.296	63.1304	129.12	888.471
170.23	103.309	63.131	129.137	888.484
170.25	103.322	63.1382	129.152	888.497
170.27	103.335	63.1351	129.169	888.51
170.29	103.35	63.1363	129.187	888.525
170.31	103.364	63.1415	129.205	888.539
170.33	103.377	63.1384	129.221	888.552
170.35	103.389	63.1335	129.236	888.564
170.37	103.401	63.1407	129.252	888.576
170.39	103.416	63.1374	129.269	888.591
170.41	103.43	63.1402	129.287	888.605
170.43	103.443	63.1478	129.304	888.618
170.45	103.455	63.1484	129.319	888.63
170.47	103.468	63.1515	129.336	888.643
170.49	103.483	63.1558	129.353	888.658
170.51	103.497	63.1523	129.371	888.672
170.53	103.51	63.1515	129.387	888.685
170.55	103.522	63.1581	129.402	888.697
170.57	103.535	63.1556	129.419	888.71
170.59	103.549	63.1559	129.436	888.724
170.61	103.563	63.1656	129.454	888.738
170.63	103.576	63.1633	129.47	888.751
170.65	103.589	63.1628	129.486	888.764
170.67	103.602	63.1688	129.502	888.777
170.69	103.616	63.1697	129.52	888.791
170.71	103.63	63.1664	129.538	888.805
170.73	103.643	63.1725	129.554	888.818
170.75	103.656	63.1739	129.569	888.831
170.77	103.668	63.1689	129.585	888.843
170.79	103.682	63.175	129.603	888.857
170.81	103.696	63.1727	129.62	888.871
170.83	103.709	63.1747	129.637	888.884
170.85	103.722	63.1782	129.652	888.897
170.87	103.735	63.1783	129.669	888.91
170.89	103.75	63.1779	129.687	888.925
170.91	103.764	63.1871	129.705	888.939
170.93	103.777	63.1824	129.721	888.952
170.95	103.789	63.1818	129.736	888.964
170.97	103.801	63.1898	129.752	888.976
170.99	103.815	63.1868	129.769	888.99
171.01	103.83	63.1879	129.787	889.005
171.03	103.843	63.1971	129.804	889.018
171.05	103.855	63.1952	129.819	889.03
171.07	103.869	63.1946	129.836	889.044
171.09	103.883	63.2017	129.854	889.058
171.11	103.897	63.1968	129.871	889.072
171.13	103.91	63.1959	129.887	889.085
171.15	103.922	63.2025	129.902	889.097
171.17	103.935	63.2014	129.919	889.11
171.19	103.949	63.197	129.936	889.124
171.21	103.963	63.2061	129.954	889.138
171.23	103.976	63.2048	129.97	889.151
171.25	103.989	63.2054	129.986	889.164
171.27	104.002	63.2131	130.002	889.177
171.29	104.016	63.2161	130.02	889.191
171.31	104.03	63.2158	130.038	889.205
171.33	104.043	63.2194	130.054	889.218
171.35	104.056	63.2192	130.069	889.231
171.37	104.068	63.2175	130.086	889.243
171.39	104.082	63.2235	130.103	889.257
171.41	104.096	63.2194	130.12	889.271
171.43	104.109	63.2235	130.137	889.284
171.45	104.122	63.2311	130.152	889.297
171.47	104.135	63.2294	130.169	889.31
171.49	104.15	63.23	130.187	889.325
171.51	104.164	63.2371	130.205	889.339
171.53	104.177	63.234	130.221	889.352
171.55	104.189	63.2289	130.236	889.364
171.57	104.201	63.2354	130.252	889.376
171.59	104.216	63.2329	130.269	889.391
171.61	104.23	63.2318	130.287	889.405
171.63	104.243	63.2372	130.304	889.418
171.65	104.255	63.2387	130.319	889.43
171.67	104.269	63.2382	130.336	889.444
171.69	104.283	63.243	130.354	889.458
171.71	104.297	63.2424	130.371	889.472
171.73	104.31	63.2434	130.387	889.485
171.75	104.322	63.2463	130.402	889.497
171.77	104.335	63.2482	130.419	889.51
171.79	104.349	63.2474	130.436	889.524
171.81	104.363	63.2562	130.454	889.538
171.83	104.376	63.2556	130.47	889.551
171.85	104.389	63.2553	130.486	889.564
171.87	104.402	63.2612	130.502	889.577
171.89	104.416	63.2598	130.52	889.591
171.91	104.43	63.2597	130.538	889.605
171.93	104.443	63.2628	130.554	889.618
171.95	104.455	63.2637	130.569	889.63
171.97	104.468	63.2607	130.585	889.643
171.99	104.482	63.2678	130.603	889.657
172.01	104.496	63.2615	130.62	889.671
172.03	104.509	63.2629	130.637	889.684
172.05	104.522	63.2702	130.652	889.697
172.07	104.535	63.267	130.669	889.71
172.09	104.55	63.2678	130.687	889.725
172.11	104.564	63.2756	130.705	889.739
172.13	104.577	63.2741	130.721	889.752
172.15	104.589	63.2714	130.736	889.764
172.17	104.601	63.2778	130.752	889.776
172.19	104.616	63.278	130.769	889.791
172.21	104.63	63.276	130.787	889.805
172.23	104.643	63.2839	130.804	889.818
172.25	104.655	63.2824	130.819	889.83
172.27	104.669	63.2838	130.836	889.844
172.29	104.683	63.2868	130.854	889.858
172.31	104.697	63.285	130.871	889.872
172.33	104.71	63.2838	130.887	889.885
172.35	104.722	63.2872	130.902	889.897
172.37	104.735	63.2868	130.919	889.91
172.39	104.749	63.2847	130.936	889.924
172.41	104.763	63.2938	130.954	889.938
172.43	104.776	63.2918	130.97	889.951
172.45	104.789	63.2926	130.986	889.964
172.47	104.802	63.3023	131.002	889.977
172.49	104.816	63.2998	131.02	889.991
172.51	104.83	63.2999	131.038	890.005
172.53	104.843	63.3062	131.054	890.018
172.55	104.856	63.3051	131.069	890.031
172.57	104.868	63.3007	131.085	890.043
172.59	104.882	63.3106	131.103	890.057
172.61	104.896	63.3068	131.12	890.071
172.63	104.909	63.3059	131.137	890.084
172.65	104.922	63.3134	131.152	890.097
172.67	104.935	63.3098	131.169	890.11
172.69	104.95	63.309	131.187	890.125
172.71	104.964	63.3158	131.205	890.139
172.73	104.977	63.3148	131.221	890.152
172.75	104.989	63.3139	131.236	890.164
172.77	105.001	63.32	131.252	890.176
172.79	105.016	63.3217	131.269	890.191
172.81	105.03	63.3184	131.287	890.205
172.83	105.043	63.3256	131.304	890.218
172.85	105.055	63.3264	131.319	890.23
172.87	105.069	63.3234	131.336	890.244
172.89	105.083	63.3277	131.354	890.258
172.91	105.097	63.325	131.371	890.272
172.93	105.11	63.3241	131.387	890.285
172.95	105.122	63.3263	131.402	890.297
172.97	105.135	63.3294	131.419	890.31
172.99	105.149	63.3275	131.436	890.324
173.01	105.163	63.3374	131.454	890.338
173.03	105.176	63.3358	131.47	890.351
173.05	105.189	63.3338	131.486	890.364
173.07	105.202	63.343	131.502	890.377
173.09	105.216	63.3402	131.52	890.391
173.11	105.23	63.3421	131.538	890.405
173.13	105.243	63.3502	131.554	890.418
173.15	105.256	63.3523	131.569	890.431
173.17	105.268	63.3463	131.586	890.443
173.19	105.283	63.3567	131.603	890.457
173.21	105.296	63.3532	131.62	890.471
173.23	105.309	63.3507	131.637	890.484
173.25	105.322	63.3592	131.652	890.497
173.27	105.335	63.3585	131.669	890.51
173.29	105.35	63.3562	131.687	890.525
173.31	105.364	63.3625	131.705	890.539
173.33	105.377	63.3587	131.721	890.552
173.35	105.389	63.3557	131.736	890.564
173.37	105.401	63.3593	131.752	890.576
173.39	105.415	63.3562	131.769	890.59
173.41	105.43	63.356	131.787	890.605
173.43	105.443	63.3631	131.804	890.618
173.45	105.455	63.3614	131.819	890.63
173.47	105.469	63.3637	131.836	890.644
173.49	105.483	63.3698	131.854	890.658
173.51	105.497	63.3654	131.871	890.672
173.53	105.51	63.3648	131.887	890.685
173.55	105.522	63.3709	131.902	890.697
173.57	105.535	63.3701	131.919	890.71
173.59	105.549	63.3675	131.936	890.724
173.61	105.563	63.3791	131.954	890.738
173.63	105.576	63.3787	131.97	890.751
173.65	105.589	63.3783	131.986	890.764
173.67	105.602	63.3858	132.002	890.777
173.69	105.616	63.3874	132.02	890.791
173.71	105.63	63.3856	132.038	890.805
173.73	105.643	63.3907	132.054	890.818
173.75	105.656	63.3919	132.069	890.831
173.77	105.668	63.3886	132.085	890.843
173.79	105.682	63.3946	132.103	890.857
173.81	105.696	63.3907	132.12	890.871
173.83	105.709	63.3916	132.137	890.884
173.85	105.722	63.3983	132.152	890.897
173.87	105.735	63.3963	132.169	890.91
173.89	105.75	63.3976	132.187	890.925
173.91	105.764	63.4043	132.205	890.939
173.93	105.777	63.4005	132.221	890.952
173.95	105.789	63.3958	132.236	890.964
173.97	105.801	63.4048	132.252	890.976
173.99	105.816	63.4015	132.269	890.991
174.01	105.83	63.4032	132.287	891.005
174.03	105.843	63.4118	132.304	891.018
174.05	105.855	63.4139	132.319	891.03
174.07	105.869	63.4137	132.336	891.044
174.09	105.883	63.4211	132.354	891.058
174.11	105.897	63.4167	132.371	891.072
174.13	105.91	63.4164	132.387	891.085
174.15	105.922	63.4226	132.402	891.097
174.17	105.935	63.4215	132.419	891.11
174.19	105.949	63.4203	132.436	891.124
174.21	105.963	63.4311	132.454	891.138
174.23	105.976	63.4291	132.47	891.151
174.25	105.989	63.4259	132.486	891.164
174.27	106.002	63.4309	132.502	891.177
174.29	106.016	63.4317	132.52	891.191
174.31	106.03	63.428	132.538	891.205
174.33	106.043	63.4322	132.554	891.218
174.35	106.056	63.433	132.569	891.231
174.37	106.068	63.4328	132.586	891.243
174.39	106.083	63.4381	132.603	891.258
174.41	106.096	63.4344	132.62	891.271
174.43	106.109	63.4353	132.637	891.284
174.45	106.122	63.4425	132.652	891.297
174.47	106.135	63.4385	132.669	891.31
174.49	106.15	63.4399	132.687	891.325
174.51	106.164	63.449	132.705	891.339
174.53	106.177	63.4458	132.721	891.352
174.55	106.189	63.4413	132.736	891.364
174.57	106.201	63.4488	132.752	891.376
174.59	106.216	63.4436	132.769	891.391
174.61	106.23	63.4432	132.787	891.405
174.63	106.243	63.4526	132.804	891.418
174.65	106.255	63.4511	132.819	891.43
174.67	106.269	63.4516	132.836	891.444
174.69	106.283	63.4574	132.854	891.458
174.71	106.297	63.4533	132.871	891.472
174.73	106.31	63.4527	132.887	891.485
174.75	106.322	63.4584	132.902	891.497
174.77	106.335	63.4569	132.919	891.51
174.79	106.349	63.454	132.936	891.524
174.81	106.363	63.4632	132.954	891.538
174.83	106.376	63.4607	132.97	891.551
174.85	106.389	63.4607	132.986	891.564
174.87	106.402	63.466	133.002	891.577
174.89	106.416	63.4673	133.02	891.591
174.91	106.43	63.4635	133.038	891.605
174.93	106.443	63.467	133.054	891.618
174.95	106.456	63.4645	133.069	891.631
174.97	106.468	63.4602	133.085	891.643
174.99	106.482	63.4667	133.103	891.657
175.01	106.496	63.4624	133.12	891.671
175.03	106.509	63.4627	133.137	891.684
175.05	106.522	63.4712	133.152	891.697
175.07	106.535	63.469	133.169	891.71
175.09	106.549	63.4673	133.187	891.724
175.11	106.564	63.4745	133.205	891.739
175.13	106.577	63.4701	133.221	891.752
175.15	106.589	63.4662	133.236	891.764
175.17	106.601	63.4726	133.252	891.776
175.19	106.615	63.4704	133.269	891.79
175.21	106.63	63.4676	133.287	891.805
175.23	106.643	63.4767	133.304	891.818
175.25	106.655	63.4762	133.319	891.83
175.27	106.668	63.4753	133.336	891.843
175.29	106.683	63.4812	133.354	891.858
175.31	106.697	63.4787	133.371	891.872
175.33	106.71	63.4773	133.387	891.885
175.35	106.722	63.4806	133.402	891.897
175.37	106.735	63.4801	133.419	891.91
175.39	106.749	63.4764	133.436	891.924
175.41	106.763	63.4864	133.454	891.938
175.43	106.776	63.4822	133.47	891.951
175.45	106.789	63.4806	133.486	891.964
175.47	106.802	63.4906	133.502	891.977
175.49	106.816	63.4889	133.52	891.991
175.51	106.83	63.4875	133.538	892.005
175.53	106.843	63.496	133.554	892.018
175.55	106.856	63.4974	133.569	892.031
175.57	106.868	63.4922	133.586	892.043
175.59	106.883	63.5018	133.603	892.058
175.61	106.896	63.4971	133.62	892.071
175.63	106.909	63.4944	133.637	892.084
175.65	106.922	63.5021	133.652	892.097
175.67	106.935	63.5004	133.669	892.11
175.69	106.95	63.4993	133.687	892.125
175.71	106.964	63.5076	133.705	892.139
175.73	106.977	63.5049	133.721	892.152
175.75	106.989	63.5004	133.736	892.164
175.77	107.001	63.5058	133.752	892.176
175.79	107.015	63.5013	133.769	892.19
175.81	107.03	63.501	133.787	892.205
175.83	107.043	63.5087	133.804	892.218
175.85	107.055	63.5058	133.819	892.23
175.87	107.069	63.5069	133.836	892.244
175.89	107.083	63.5118	133.854	892.258
175.91	107.097	63.5083	133.871	892.272
175.93	107.11	63.5068	133.887	892.285
175.95	107.122	63.5138	133.902	892.297
175.97	107.135	63.512	133.918	892.31
175.99	107.149	63.5091	133.936	892.324
176.01	107.163	63.5185	133.954	892.338
176.03	107.176	63.5163	133.97	892.351
176.05	107.189	63.514	133.986	892.364
176.07	107.202	63.5217	134.002	892.377
176.09	107.216	63.5228	134.02	892.391
176.11	107.23	63.5192	134.038	892.405
176.13	107.243	63.5254	134.054	892.418
176.15	107.256	63.5265	134.069	892.431
176.17	107.268	63.5221	134.086	892.443
176.19	107.283	63.5303	134.103	892.458
176.21	107.296	63.5254	134.12	892.471
176.23	107.309	63.5245	134.137	892.484
176.25	107.322	63.5319	134.152	892.497
176.27	107.335	63.5314	134.169	892.51
176.29	107.35	63.5293	134.187	892.525
176.31	107.364	63.5384	134.205	892.539
176.33	107.377	63.5351	134.221	892.552
176.35	107.389	63.5315	134.236	892.564
176.37	107.401	63.5325	134.252	892.576
176.39	107.415	63.5309	134.269	892.59
176.41	107.43	63.5265	134.287	892.605
176.43	107.443	63.5358	134.304	892.618
176.45	107.455	63.5361	134.319	892.63
176.47	107.469	63.5383	134.336	892.644
176.49	107.483	63.543	134.354	892.658
176.51	107.497	63.5414	134.371	892.672
176.53	107.51	63.5409	134.387	892.685
176.55	107.522	63.545	134.402	892.697
176.57	107.535	63.5447	134.419	892.71
176.59	107.549	63.5434	134.436	892.724
176.61	107.563	63.5544	134.454	892.738
176.63	107.576	63.5518	134.47	892.751
176.65	107.589	63.5483	134.486	892.764
176.67	107.602	63.5594	134.502	892.777
176.69	107.616	63.5571	134.52	892.791
176.71	107.63	63.5558	134.538	892.805
176.73	107.643	63.5635	134.554	892.818
176.75	107.656	63.5665	134.569	892.831
176.77	107.668	63.5623	134.586	892.843
176.79	107.683	63.5721	134.603	892.858
176.81	107.696	63.5693	134.62	892.871
176.83	107.709	63.5677	134.637	892.884
176.85	107.722	63.5756	134.652	892.897
176.87	107.735	63.5729	134.669	892.91
176.89	107.75	63.5721	134.687	892.925
176.91	107.764	63.5798	134.705	892.939
176.93	107.777	63.5767	134.721	892.952
176.95	107.789	63.574	134.736	892.964
176.97	107.801	63.5818	134.752	892.976
176.99	107.815	63.5806	134.769	892.99
177.01	107.83	63.5814	134.787	893.005
177.03	107.843	63.5884	134.804	893.018
177.05	107.855	63.5895	134.819	893.03
177.07	107.869	63.5876	134.836	893.044
177.09	107.883	63.5944	134.854	893.058
177.11	107.897	63.5901	134.871	893.072
177.13	107.91	63.5884	134.887	893.085
177.15	107.922	63.5928	134.902	893.097
177.17	107.935	63.5925	134.919	893.11
177.19	107.949	63.5889	134.936	893.124
177.21	107.963	63.5975	134.954	893.138
177.23	107.976	63.5981	134.97	893.151
177.25	107.989	63.5944	134.986	893.164
177.27	108.002	63.6024	135.002	893.177
177.29	108.016	63.6025	135.02	893.191
177.31	108.03	63.6008	135.038	893.205
177.33	108.043	63.6057	135.054	893.218
177.35	108.056	63.608	135.069	893.231
177.37	108.068	63.6027	135.086	893.243
177.39	108.082	63.6113	135.103	893.257
177.41	108.096	63.6085	135.12	893.271
177.43	108.109	63.6093	135.137	893.284
177.45	108.122	63.6182	135.152	893.297
177.47	108.135	63.6199	135.169	893.31
177.49	108.15	63.618	135.187	893.325
177.51	108.164	63.6251	135.205	893.339
177.53	108.177	63.6227	135.221	893.352
177.55	108.189	63.6176	135.236	893.364
177.57	108.201	63.6212	135.252	893.376
177.59	108.215	63.6185	135.269	893.39
177.61	108.23	63.6187	135.287	893.405
177.63	108.243	63.6259	135.304	893.418
177.65	108.255	63.627	135.319	893.43
177.67	108.269	63.6278	135.336	893.444
177.69	108.283	63.6357	135.354	893.458
177.71	108.297	63.6332	135.371	893.472
177.73	108.31	63.6325	135.387	893.485
177.75	108.322	63.6392	135.402	893.497
177.77	108.335	63.6386	135.419	893.51
177.79	108.349	63.6379	135.436	893.524
177.81	108.363	63.645	135.454	893.538
177.83	108.376	63.6437	135.47	893.551
177.85	108.389	63.6423	135.486	893.564
177.87	108.402	63.6492	135.502	893.577
177.89	108.416	63.6486	135.52	893.591
177.91	108.43	63.6503	135.538	893.605
177.93	108.443	63.6557	135.554	893.618
177.95	108.456	63.655	135.569	893.631
177.97	108.468	63.6525	135.586	893.643
177.99	108.483	63.6575	135.603	893.658
178.01	108.496	63.6528	135.62	893.671
178.03	108.509	63.6533	135.637	893.684
178.05	108.522	63.6608	135.652	893.697
178.07	108.535	63.6586	135.669	893.71
178.09	108.55	63.66	135.687	893.725
178.11	108.564	63.6665	135.705	893.739
178.13	108.577	63.6638	135.721	893.752
178.15	108.589	63.6567	135.736	893.764
178.17	108.601	63.663	135.752	893.776
178.19	108.615	63.6619	135.769	893.79
178.21	108.63	63.6624	135.787	893.805
178.23	108.643	63.6698	135.804	893.818
178.25	108.655	63.6727	135.819	893.83
178.27	108.669	63.6749	135.836	893.844
178.29	108.683	63.6766	135.854	893.858
178.31	108.697	63.6737	135.871	893.872
178.33	108.71	63.6724	135.887	893.885
178.35	108.722	63.6762	135.902	893.897
178.37	108.735	63.6752	135.919	893.91
178.39	108.749	63.674	135.936	893.924
178.41	108.763	63.6821	135.954	893.938
178.43	108.776	63.6812	135.97	893.951
178.45	108.789	63.6796	135.986	893.964
178.47	108.802	63.6848	136.002	893.977
178.49	108.816	63.6848	136.02	893.991
178.51	108.83	63.6846	136.038	894.005
178.53	108.843	63.6893	136.054	894.018
178.55	108.856	63.6901	136.069	894.031
178.57	108.868	63.6871	136.086	894.043
178.59	108.882	63.6934	136.103	894.057
178.61	108.896	63.6884	136.12	894.071
178.63	108.909	63.69	136.137	894.084
